candidate,single_side_cost_bps,rebalance_date,sub_strategy,preset,allocation,sub_nav,nav_weight,holding_count,holdings_json,holdings_sha256
B,20,2024-06-28,momentum,momentum,0.14999999999999999,218826.28374765132,0.14995345979080238,30,"[""ACGL"", ""ANET"", ""APP"", ""CAVA"", ""CRS"", ""CRWD"", ""CVNA"", ""EME"", ""FANG"", ""FTAI"", ""GMED"", ""GRMN"", ""HALO"", ""HLT"", ""HOOD"", ""HWM"", ""ISRG"", ""KEX"", ""KKR"", ""KO"", ""OLLI"", ""PEG"", ""RGA"", ""RYAN"", ""SFM"", ""THC"", ""UTHR"", ""VRT"", ""VST"", ""WFC""]",6ae54a41dcab86e5a24934bd917ae4acefde07ae04420e954853888121c75d01
B,20,2024-06-28,quality,fcf_roe_value,0.5,729896.03311166086,0.50017042550013302,27,"[""ADM"", ""AGCO"", ""ALSN"", ""AM"", ""ARW"", ""BG"", ""BYD"", ""CE"", ""CF"", ""CNH"", ""CNM"", ""CROX"", ""EOG"", ""GM"", ""HOG"", ""MGM"", ""MIDD"", ""MPC"", ""NEU"", ""NUE"", ""OLN"", ""THC"", ""TOL"", ""V"", ""VZ"", ""WCC"", ""WU""]",94f14afca6dbd7f4fbedf6fb5020fdf9bc2c7332433cca2f0c5d5a91108251da
B,20,2024-12-31,growth,growth_value,0.34999999999999998,541229.21918329713,0.35005926278360044,30,"[""ACGL"", ""AIZ"", ""AM"", ""AMP"", ""CROX"", ""DAL"", ""EEFT"", ""EOG"", ""EXPE"", ""F"", ""FITB"", ""FRHC"", ""GEN"", ""GL"", ""HOOD"", ""JPM"", ""KNSL"", ""MGM"", ""MPC"", ""MTB"", ""NOV"", ""NSA"", ""PEG"", ""PEP"", ""RNR"", ""SJM"", ""VICI"", ""VLO"", ""VOYA"", ""WFRD""]",495a98bb9066b560dbf860752b3f31276a137ebe959a053b9928719d4e60f676
B,20,2024-12-31,momentum,momentum,0.14999999999999999,231663.76533161278,0.14983678639529019,30,"[""ALSN"", ""AME"", ""APO"", ""APP"", ""AXON"", ""CCL"", ""COF"", ""CORT"", ""DAL"", ""DOCS"", ""DTM"", ""EXEL"", ""FLS"", ""FOUR"", ""FTNT"", ""GRMN"", ""HOOD"", ""ISRG"", ""KO"", ""MTB"", ""MTSI"", ""RCL"", ""SLM"", ""SYF"", ""UAL"", ""UNH"", ""UNM"", ""UTHR"", ""VST"", ""WAT""]",b8d28d6344d5a99ade9c6481120d21881732b070dccdde08452c6861a2afb766
B,20,2024-12-31,quality,fcf_roe_value,0.5,773214.42278393381,0.50010395082110926,25,"[""ADM"", ""AM"", ""ARW"", ""BLDR"", ""CE"", ""CF"", ""CROX"", ""DVA"", ""DVN"", ""EOG"", ""GM"", ""HAL"", ""HOG"", ""LEN"", ""MGM"", ""MIDD"", ""MPC"", ""OLN"", ""OVV"", ""SLGN"", ""TDC"", ""THC"", ""V"", ""VZ"", ""WU""]",d78a1703526d63fab74a03b4a5b7b27f80f2f185a55ee52d67154cdbb390bb43
B,20,2025-06-30,growth,growth_value,0.34999999999999998,548966.5814569022,0.34978933222400516,30,"[""ALK"", ""CCL"", ""DUK"", ""DVA"", ""EVRG"", ""EXPE"", ""FITB"", ""FNF"", ""FTI"", ""HALO"", ""HOOD"", ""IBKR"", ""IRDM"", ""KNSL"", ""LAZ"", ""LNC"", ""LVS"", ""META"", ""MRK"", ""MUSA"", ""NVR"", ""PEP"", ""PGR"", ""SYF"", ""UAL"", ""VIRT"", ""VST"", ""WFRD"", ""WMT"", ""XOM""]",05b86589d826e3910a16967176401ab5f769bf5ccd489625fcec088b3f081aa0
B,20,2025-06-30,momentum,momentum,0.14999999999999999,235293.66016820024,0.14992390255951882,30,"[""ARMK"", ""BPOP"", ""BYD"", ""CAH"", ""CI"", ""COF"", ""CRS"", ""CVNA"", ""DASH"", ""DRS"", ""EQH"", ""EXEL"", ""HEI"", ""HLT"", ""HOOD"", ""HWM"", ""ITT"", ""JPM"", ""KDP"", ""KO"", ""MELI"", ""MPC"", ""NEM"", ""NFLX"", ""NRG"", ""PLTR"", ""PODD"", ""RCL"", ""VST"", ""WELL""]",897b867f32ec183be81a376b8185397a20e908bc4ac1a6f4ae3d54169f29e7a1
B,20,2025-06-30,quality,fcf_roe_value,0.5,785160.35209770408,0.50028676521647597,23,"[""APA"", ""BLDR"", ""CF"", ""CROX"", ""DAL"", ""DVA"", ""DVN"", ""EEFT"", ""EOG"", ""EXPE"", ""HAL"", ""HOG"", ""INGR"", ""MGM"", ""OC"", ""OMC"", ""SLB"", ""TDC"", ""V"", ""VZ"", ""WEN"", ""WU"", ""YETI""]",2360b6822fbaa7a87a209b24224ba8f58641d34709f06a0f11841c1c78c0c432
B,20,2025-12-31,growth,growth_value,0.34999999999999998,584147.15468997171,0.35008406010111237,30,"[""CCL"", ""CI"", ""CROX"", ""CRUS"", ""DUK"", ""DVA"", ""EVR"", ""EVRG"", ""EXPE"", ""FNF"", ""FOUR"", ""FTI"", ""HALO"", ""HHH"", ""IBKR"", ""KBR"", ""KNSL"", ""LAZ"", ""LNC"", ""LVS"", ""MU"", ""MUSA"", ""NLY"", ""PEP"", ""PFG"", ""PGR"", ""PR"", ""QSR"", ""SYF"", ""VIRT""]",090336fbf1735d6e82fb4c42135586ecc39bd8e79dd854ff08e08ffa6fd97b00
B,20,2025-12-31,momentum,momentum,0.14999999999999999,249900.40419017244,0.14976731020154796,30,"[""AMG"", ""AMTM"", ""C"", ""CIEN"", ""COHR"", ""CVNA"", ""DTM"", ""DVN"", ""EXPE"", ""FIVE"", ""FLS"", ""FOX"", ""FOXA"", ""FTI"", ""GM"", ""GMED"", ""GS"", ""INCY"", ""LHX"", ""LITE"", ""LNC"", ""LRCX"", ""LVS"", ""MU"", ""NEM"", ""NLY"", ""QSR"", ""RDDT"", ""VLO"", ""WELL""]",c3f1f9031ecafd5824fa7bf68ca2504820db57a42323900add00e65a85793a46
B,20,2025-12-31,quality,fcf_roe_value,0.5,834543.56326708093,0.50014862969733964,18,"[""CF"", ""CHTR"", ""CROX"", ""DAL"", ""DVA"", ""DVN"", ""EEFT"", ""EOG"", ""FOUR"", ""HOG"", ""HRB"", ""LW"", ""MGM"", ""OC"", ""TDC"", ""V"", ""VZ"", ""WU""]",d59624140db7e492e9a14236b544ddb6356a38b4694531da50708eb05788cfd5
B,20,2026-06-30,growth,growth_value,0.34999999999999998,688912.77223981079,0.34991024434492346,30,"[""AMT"", ""CACC"", ""CBOE"", ""CF"", ""CRUS"", ""CVNA"", ""D"", ""DLTR"", ""DXCM"", ""EQT"", ""EVR"", ""EXE"", ""FAF"", ""FOX"", ""HALO"", ""IBKR"", ""KEY"", ""KLAC"", ""KNSL"", ""LYFT"", ""MPC"", ""NEM"", ""NI"", ""OMF"", ""PEG"", ""PGR"", ""PNFP"", ""RNR"", ""VIRT"", ""WTM""]",2af978a703cb0c1231235451a568a26a7367732aa3edbf9c465acebed8966a7c
B,20,2026-06-30,momentum,momentum,0.14999999999999999,295235.54889275745,0.14995504106637686,30,"[""AKAM"", ""APA"", ""ARMK"", ""BPOP"", ""CBOE"", ""CIEN"", ""COHR"", ""DDOG"", ""DELL"", ""ECG"", ""GL"", ""GLW"", ""HEI-A"", ""HPE"", ""JAZZ"", ""LAMR"", ""LITE"", ""LNT"", ""LRCX"", ""MKSI"", ""MU"", ""MUSA"", ""NVT"", ""PNFP"", ""RNR"", ""SNX"", ""TER"", ""VIRT"", ""VLO"", ""VRT""]",1d4b830929239742ff44d0a4ff8ac8da129358ad147cd8495d50ba95bc7f0785
B,20,2026-06-30,quality,fcf_roe_value,0.5,984678.7805990295,0.50013471458869974,29,"[""ACN"", ""ADBE"", ""ADT"", ""BAH"", ""CHTR"", ""CPB"", ""CTSH"", ""DAL"", ""DOX"", ""DVN"", ""EEFT"", ""EXPE"", ""G"", ""GAP"", ""GDDY"", ""GEN"", ""HRB"", ""INTU"", ""IT"", ""KLAC"", ""LULU"", ""LW"", ""MELI"", ""PYPL"", ""TDC"", ""THC"", ""V"", ""VZ"", ""WU""]",493f60c9655475009dae3a27295cd597e748cc0f6a26e169caf4313e5fd58607
